time,open,volume,MACD,MACD_Hist,MACD_Signal,high,low
5/2/2023 11:12,408.935,217073,-0.3038,0.0761,-0.3799,409.38,408.08
5/2/2023 11:11,408.92,252072,-0.3375,0.0614,-0.3989,409.38,408.08
5/2/2023 11:10,408.755,334673,-0.3741,0.0401,-0.4143,409.38,408.08
5/2/2023 11:09,408.69,185170,-0.3986,0.0257,-0.4243,409.38,408.08
5/2/2023 11:08,408.47,566682,-0.4174,0.0133,-0.4307,409.38,408.08
5/2/2023 11:07,408.725,333232,-0.4129,0.0211,-0.434,409.38,408.08
5/2/2023 11:06,408.82,163649,-0.4272,0.0121,-0.4393,409.38,408.08
5/2/2023 11:05,408.805,366693,-0.4489,-0.0065,-0.4424,409.38,408.08
5/2/2023 11:04,408.54,462681,-0.4684,-0.0277,-0.4407,409.38,408.08
5/2/2023 11:03,408.33,632355,-0.4597,-0.0258,-0.4338,409.38,408.08
5/2/2023 11:02,408.76,1129769,-0.4204,0.007,-0.4274,409.38,408.08
5/2/2023 11:01,408.95,540283,-0.4079,0.0212,-0.4291,409.38,408.08
5/2/2023 11:00,409.07,633383,-0.4054,0.029,-0.4344,409.38,408.08
5/2/2023 10:59,409.11,270257,-0.4085,0.0332,-0.4417,409.38,408.08
5/2/2023 10:58,409.25,228516,-0.4106,0.0394,-0.45,409.38,408.08
5/2/2023 10:57,409.38,492162,-0.4216,0.0383,-0.4598,409.38,408.08
5/2/2023 10:56,409.24,191239,-0.4427,0.0267,-0.4694,409.38,408.08
5/2/2023 10:55,409.35,472346,-0.4489,0.0272,-0.4761,409.38,408.08
5/2/2023 10:54,409.17,486985,-0.4615,0.0213,-0.4829,409.38,408.08
5/2/2023 10:53,409.28,413609,-0.4526,0.0356,-0.4882,409.52,408.08
5/2/2023 10:52,409.52,359144,-0.4459,0.0512,-0.4971,409.78,408.08
5/2/2023 10:51,409.78,264833,-0.4552,0.0547,-0.5099,409.78,408.08
5/2/2023 10:50,409.63,377640,-0.4869,0.0366,-0.5236,409.78,408.08
5/2/2023 10:49,409.39,251153,-0.5051,0.0276,-0.5327,409.78,408.08
5/2/2023 10:48,409.645,275919,-0.4965,0.0431,-0.5396,409.78,408.08
5/2/2023 10:47,409.61,298535,-0.5043,0.0461,-0.5504,409.85,408.08
5/2/2023 10:46,409.85,369499,-0.5034,0.0585,-0.5619,409.89,408.08
5/2/2023 10:45,409.89,219839,-0.5193,0.0573,-0.5765,409.98,408.08
5/2/2023 10:44,409.98,124697,-0.5361,0.0548,-0.5908,410.01,408.08
5/2/2023 10:43,410.01,324567,-0.5589,0.0457,-0.6045,410.14,408.08
5/2/2023 10:42,410.14,283367,-0.5829,0.0331,-0.616,410.14,408.08
5/2/2023 10:41,410,639156,-0.6183,0.0059,-0.6242,410.14,408.08
5/2/2023 10:40,409.885,588509,-0.6403,-0.0146,-0.6257,410.14,408.08
5/2/2023 10:39,409.96,310661,-0.6473,-0.0253,-0.6221,410.14,408.08
5/2/2023 10:38,409.8614,609676,-0.6545,-0.0388,-0.6157,410.14,408.08
5/2/2023 10:37,409.925,512919,-0.6442,-0.0381,-0.606,410.14,408.08
5/2/2023 10:36,410.12,526691,-0.628,-0.0315,-0.5965,410.17,408.08
5/2/2023 10:35,410.17,742269,-0.6181,-0.0295,-0.5886,410.53,408.08
5/2/2023 10:34,410.53,468491,-0.6016,-0.0204,-0.5813,410.53,408.18
5/2/2023 10:33,410.41,516741,-0.6085,-0.0323,-0.5762,410.57,408.245
5/2/2023 10:32,410.57,581295,-0.5961,-0.028,-0.5681,410.65,408.245
5/2/2023 10:31,410.65,271662,-0.588,-0.0269,-0.5611,410.975,408.245
5/2/2023 10:30,410.975,599050,-0.5772,-0.0228,-0.5544,410.975,408.245
5/2/2023 10:29,410.59,617052,-0.5881,-0.0395,-0.5487,411.17,408.245
5/2/2023 10:28,411.17,553471,-0.5543,-0.0155,-0.5388,411.4,408.245
5/2/2023 10:27,411.4,261372,-0.5621,-0.0272,-0.5349,411.4,408.245
5/2/2023 10:26,411.105,309567,-0.5873,-0.0592,-0.5281,411.4,408.27
5/2/2023 10:25,411.035,268804,-0.581,-0.0677,-0.5133,411.4,408.27
5/2/2023 10:24,411.21,426936,-0.5573,-0.0609,-0.4964,411.4,408.27
5/2/2023 10:23,411.07,409513,-0.5367,-0.0555,-0.4812,411.61,408.29
5/2/2023 10:22,411.61,1162405,-0.4884,-0.0211,-0.4673,411.91,408.33
5/2/2023 10:21,411.91,319371,-0.4746,-0.0126,-0.462,411.97,408.33
5/2/2023 10:20,411.97,177917,-0.4807,-0.0218,-0.4589,412.06,408.33
5/2/2023 10:19,412.06,147884,-0.4876,-0.0341,-0.4534,412.17,408.33
5/2/2023 10:18,412.17,340743,-0.4984,-0.0535,-0.4449,412.17,408.33
5/2/2023 10:17,411.96,416067,-0.5162,-0.0846,-0.4315,412.17,408.33
5/2/2023 10:16,411.9816,263372,-0.51,-0.0996,-0.4104,412.17,408.33
5/2/2023 10:15,412.03,400793,-0.4968,-0.1114,-0.3855,412.17,408.33
5/2/2023 10:14,411.99,331474,-0.4777,-0.1201,-0.3576,412.22,408.33
5/2/2023 10:13,412.22,328723,-0.4424,-0.1148,-0.3276,412.22,408.33
5/2/2023 10:12,412.085,544719,-0.4142,-0.1154,-0.2989,412.55,408.33
5/2/2023 10:11,412.55,350897,-0.3585,-0.0885,-0.27,412.78,408.33
5/2/2023 10:10,412.78,368221,-0.3296,-0.0817,-0.2479,412.78,408.33
5/2/2023 10:09,412.715,218519,-0.3112,-0.0837,-0.2275,412.91,408.33
5/2/2023 10:08,412.91,370248,-0.2767,-0.0701,-0.2066,413.0401,408.33
5/2/2023 10:07,413.0401,290271,-0.2484,-0.0594,-0.189,413.185,408.33
5/2/2023 10:06,413.185,322815,-0.222,-0.0478,-0.1742,413.3,408.33
5/2/2023 10:05,413.3,333194,-0.1997,-0.0375,-0.1622,413.49,408.33
5/2/2023 10:04,413.49,252800,-0.1801,-0.0273,-0.1529,413.49,408.33
5/2/2023 10:03,413.48,125373,-0.1719,-0.0258,-0.146,413.49,408.76
5/2/2023 10:02,413.4,187256,-0.1578,-0.0182,-0.1396,413.84,408.95
5/2/2023 10:01,413.84,313835,-0.1294,0.0056,-0.135,413.89,409.07
5/2/2023 10:00,413.89,326214,-0.1361,0.0003,-0.1364,413.89,409.11
5/2/2023 9:59,413.69,346477,-0.1477,-0.0112,-0.1365,413.89,409.17
5/2/2023 9:58,413.78,97002,-0.14,-0.0063,-0.1337,413.89,409.17
5/2/2023 9:57,413.79,75483,-0.1374,-0.0053,-0.1321,413.89,409.17
5/2/2023 9:56,413.75,132157,-0.133,-0.0022,-0.1308,413.9,409.17
5/2/2023 9:55,413.9,251456,-0.1214,0.0089,-0.1302,413.92,409.17
5/2/2023 9:54,413.92,212647,-0.1201,0.0124,-0.1324,414.075,409.28
5/2/2023 9:53,414.075,118520,-0.1187,0.0168,-0.1355,414.075,409.39
5/2/2023 9:52,413.935,177739,-0.131,0.0087,-0.1397,414.075,409.39
5/2/2023 9:51,413.95,186645,-0.1305,0.0114,-0.1419,414.075,409.39
5/2/2023 9:50,413.97,119524,-0.1296,0.0152,-0.1448,414.075,409.39
5/2/2023 9:49,414.07,210888,-0.1285,0.02,-0.1486,414.08,409.61
5/2/2023 9:48,414.08,160871,-0.1355,0.0181,-0.1536,414.11,409.61
5/2/2023 9:47,414.11,79792,-0.1434,0.0147,-0.1581,414.135,409.85
5/2/2023 9:46,414.135,134453,-0.1545,0.0073,-0.1618,414.135,409.8614
5/2/2023 9:45,414.015,186890,-0.1689,-0.0053,-0.1636,414.135,409.8614
5/2/2023 9:44,414.115,141042,-0.1726,-0.0104,-0.1623,414.135,409.8614
5/2/2023 9:43,413.98,120718,-0.1851,-0.0254,-0.1597,414.135,409.8614
5/2/2023 9:42,413.97,139240,-0.1846,-0.0313,-0.1533,414.135,409.8614
5/2/2023 9:41,414.01,158724,-0.1802,-0.0347,-0.1455,414.135,409.8614
5/2/2023 9:40,414.105,175798,-0.176,-0.0392,-0.1368,414.135,409.8614
5/2/2023 9:39,414.07,172414,-0.1778,-0.0508,-0.127,414.135,409.8614
5/2/2023 9:38,414.015,161337,-0.174,-0.0597,-0.1143,414.135,409.925
5/2/2023 9:37,413.99,239291,-0.161,-0.0615,-0.0994,414.14,410.12
5/2/2023 9:36,414.14,262312,-0.1394,-0.0554,-0.084,414.28,410.17
5/2/2023 9:35,414.28,182967,-0.1252,-0.055,-0.0702,414.28,410.41
5/2/2023 9:34,414.14,245818,-0.1195,-0.0631,-0.0564,414.28,410.41
5/2/2023 9:33,414.1,264208,-0.0962,-0.0556,-0.0406,414.28,410.57
5/2/2023 9:32,414.22,187193,-0.061,-0.0343,-0.0267,414.42,410.59
5/2/2023 9:31,414.42,662393,-0.0274,-0.0092,-0.0182,414.77,410.59
5/2/2023 9:30,414.77,475747,-0.0045,0.0114,-0.0159,415.99,410.59
5/1/2023 15:59,415.99,1970737,0.0326,0.0266,0.0059,415.99,415.95
5/1/2023 15:58,415.95,501248,0.0173,0.0181,-0.0007,415.99,415.8
5/1/2023 15:57,415.8,287071,0.0017,0.0069,-0.0052,415.99,415.66
5/1/2023 15:56,415.66,334340,-0.003,0.0039,-0.007,415.99,415.66
5/1/2023 15:55,415.77,512753,0.0052,0.0132,-0.008,415.99,415.66
5/1/2023 15:54,415.73,464463,0.0045,0.0158,-0.0113,415.99,415.66
5/1/2023 15:53,415.72,295636,0.0076,0.0228,-0.0152,415.99,415.66
5/1/2023 15:52,415.79,249103,0.0125,0.0334,-0.0209,415.99,415.66
5/1/2023 15:51,415.76,857824,0.0114,0.0406,-0.0292,415.99,415.66
5/1/2023 15:50,415.91,544099,0.0128,0.0522,-0.0394,415.99,415.66
5/1/2023 15:49,415.8675,547892,-0.0008,0.0517,-0.0524,415.99,415.66
5/1/2023 15:48,415.92,202443,-0.0138,0.0516,-0.0653,415.99,415.66
5/1/2023 15:47,415.87,198936,-0.0355,0.0427,-0.0782,415.99,415.66
5/1/2023 15:46,415.95,195642,-0.0576,0.0313,-0.0889,415.99,415.61
5/1/2023 15:45,415.61,573484,-0.0932,0.0036,-0.0967,415.99,415.6
5/1/2023 15:44,415.6,217149,-0.1026,-0.0049,-0.0976,415.99,415.6
5/1/2023 15:43,415.63,129271,-0.1121,-0.0157,-0.0964,415.99,415.495
5/1/2023 15:42,415.495,173373,-0.1256,-0.0331,-0.0925,415.99,415.42
5/1/2023 15:41,415.42,227078,-0.1273,-0.0431,-0.0842,415.99,415.35
5/1/2023 15:40,415.35,255322,-0.12,-0.0466,-0.0734,415.99,415.35
5/1/2023 15:39,415.44,140205,-0.1019,-0.0401,-0.0618,415.99,415.35
5/1/2023 15:38,415.52,297078,-0.0863,-0.0346,-0.0517,415.99,415.35
5/1/2023 15:37,415.55,196248,-0.0734,-0.0303,-0.0431,415.99,415.35
5/1/2023 15:36,415.56,233638,-0.0589,-0.0234,-0.0355,415.99,415.35
5/1/2023 15:35,415.74,288351,-0.0405,-0.0108,-0.0297,415.99,415.35
5/1/2023 15:34,415.68,120111,-0.0348,-0.0079,-0.027,415.99,415.35
5/1/2023 15:33,415.8721,208357,-0.0209,0.0041,-0.025,415.99,415.35
5/1/2023 15:32,415.875,152230,-0.0224,0.0036,-0.026,415.99,415.35
5/1/2023 15:31,415.92,112172,-0.0243,0.0026,-0.0269,415.99,415.35
5/1/2023 15:30,415.8,144990,-0.031,-0.0034,-0.0276,415.99,415.35
5/1/2023 15:29,415.845,69065,-0.0268,-0.0001,-0.0267,415.99,415.35
5/1/2023 15:28,415.81,136165,-0.0257,0.001,-0.0267,415.99,415.35
5/1/2023 15:27,415.88,146398,-0.0203,0.0067,-0.0269,415.99,415.35
5/1/2023 15:26,415.89,113843,-0.0202,0.0084,-0.0286,415.99,415.35
5/1/2023 15:25,415.91,139988,-0.0209,0.0098,-0.0307,415.99,415.35
5/1/2023 15:24,415.98,243293,-0.0235,0.0097,-0.0331,415.99,415.35
5/1/2023 15:23,415.9,129960,-0.0336,0.002,-0.0355,415.99,415.35
5/1/2023 15:22,415.9,131964,-0.0378,-0.0017,-0.036,415.99,415.35
5/1/2023 15:21,415.95,137071,-0.0426,-0.007,-0.0356,415.99,415.35
5/1/2023 15:20,415.78,165148,-0.0533,-0.0195,-0.0338,415.99,415.35
5/1/2023 15:19,415.77,93806,-0.0488,-0.0199,-0.029,415.99,415.35
5/1/2023 15:18,415.81,125220,-0.0414,-0.0174,-0.024,415.99,415.35
5/1/2023 15:17,415.75,146846,-0.0354,-0.0157,-0.0197,415.99,415.35
5/1/2023 15:16,415.86,110997,-0.0211,-0.0054,-0.0157,415.99,415.35
5/1/2023 15:15,415.91,161934,-0.0137,0.0007,-0.0144,415.99,415.35
5/1/2023 15:14,415.97,126286,-0.0092,0.0053,-0.0146,415.99,415.35
5/1/2023 15:13,415.95,108965,-0.0094,0.0065,-0.0159,415.995,415.35
5/1/2023 15:12,415.995,119560,-0.0075,0.01,-0.0175,416.03,415.35
5/1/2023 15:11,416.03,129751,-0.0096,0.0104,-0.02,416.03,415.35
5/1/2023 15:10,415.97,90199,-0.0156,0.007,-0.0226,416.03,415.35
5/1/2023 15:09,415.97,85020,-0.017,0.0073,-0.0243,416.03,415.35
5/1/2023 15:08,415.93,112445,-0.0185,0.0076,-0.0262,416.03,415.35
5/1/2023 15:07,415.94,130189,-0.0161,0.0119,-0.0281,416.04,415.35
5/1/2023 15:06,416.04,78845,-0.0138,0.0172,-0.0311,416.04,415.35
5/1/2023 15:05,415.89,117366,-0.0209,0.0145,-0.0354,416.04,415.35
5/1/2023 15:04,415.845,96592,-0.0143,0.0246,-0.039,416.04,415.35
5/1/2023 15:03,416.02,93211,-0.0012,0.044,-0.0452,416.07,415.35
5/1/2023 15:02,416.07,127380,-0.0022,0.054,-0.0561,416.1311,415.35
5/1/2023 15:01,416.1311,78892,-0.0085,0.0611,-0.0696,416.1311,415.35
5/1/2023 15:00,416.08,165008,-0.0227,0.0623,-0.0849,416.18,415.35
5/1/2023 14:59,416.18,346295,-0.0352,0.0653,-0.1005,416.18,415.35
5/1/2023 14:58,416.09,117535,-0.0609,0.0559,-0.1168,416.18,415.35
5/1/2023 14:57,415.99,159647,-0.0837,0.0471,-0.1308,416.18,415.35
5/1/2023 14:56,415.9,51094,-0.1013,0.0412,-0.1425,416.18,415.35
5/1/2023 14:55,415.92,139047,-0.1132,0.0397,-0.1528,416.18,415.35
5/1/2023 14:54,415.8813,106402,-0.1287,0.034,-0.1628,416.18,415.35
5/1/2023 14:53,415.745,115065,-0.1428,0.0285,-0.1713,416.18,415.35
5/1/2023 14:52,415.71,152856,-0.1447,0.0337,-0.1784,416.18,415.35
5/1/2023 14:51,415.93,107559,-0.1416,0.0452,-0.1868,416.18,415.35
5/1/2023 14:50,415.89,91078,-0.1578,0.0403,-0.1981,416.18,415.35
5/1/2023 14:49,415.76,93940,-0.1723,0.0359,-0.2082,416.18,415.35
5/1/2023 14:48,415.84,110326,-0.1749,0.0422,-0.2171,416.18,415.35
5/1/2023 14:47,415.94,337150,-0.1839,0.0438,-0.2277,416.18,415.35
5/1/2023 14:46,415.89,56826,-0.203,0.0357,-0.2386,416.18,415.35
5/1/2023 14:45,415.92,71482,-0.2192,0.0284,-0.2476,416.18,415.35
5/1/2023 14:44,415.98,106024,-0.2397,0.0149,-0.2547,416.18,415.35
5/1/2023 14:43,415.89,174105,-0.2686,-0.0102,-0.2584,416.18,415.35
5/1/2023 14:42,415.78,160003,-0.2924,-0.0365,-0.2558,416.18,415.35
5/1/2023 14:41,415.5323,142138,-0.3072,-0.0605,-0.2467,416.18,415.35
5/1/2023 14:40,415.75,191750,-0.2966,-0.065,-0.2316,416.18,415.44
5/1/2023 14:39,415.68,158649,-0.3008,-0.0854,-0.2153,416.18,415.52
5/1/2023 14:38,415.52,200593,-0.2946,-0.1006,-0.194,416.18,415.52
5/1/2023 14:37,415.56,218533,-0.2662,-0.0974,-0.1688,416.18,415.52
5/1/2023 14:36,415.73,246416,-0.2302,-0.0857,-0.1445,416.18,415.52
5/1/2023 14:35,415.675,332810,-0.1981,-0.0751,-0.1231,416.18,415.52
5/1/2023 14:34,416.03,389180,-0.1487,-0.0445,-0.1043,416.22,415.52
5/1/2023 14:33,416.22,182501,-0.1197,-0.0265,-0.0932,416.3824,415.52
5/1/2023 14:32,416.3824,162910,-0.1002,-0.0136,-0.0865,416.51,415.52
5/1/2023 14:31,416.51,108446,-0.0904,-0.0073,-0.0831,416.57,415.52
5/1/2023 14:30,416.57,85473,-0.0896,-0.0083,-0.0813,416.57,415.52
5/1/2023 14:29,416.49,122136,-0.0933,-0.0141,-0.0792,416.57,415.52
5/1/2023 14:28,416.495,97957,-0.0886,-0.0129,-0.0757,416.5932,415.52
5/1/2023 14:27,416.5932,81103,-0.0818,-0.0093,-0.0725,416.5932,415.52
5/1/2023 14:26,416.55,69457,-0.082,-0.0118,-0.0702,416.5932,415.52
5/1/2023 14:25,416.52,73195,-0.0766,-0.0094,-0.0672,416.7,415.52
5/1/2023 14:24,416.7,308545,-0.0655,-0.0007,-0.0649,416.72,415.52
5/1/2023 14:23,416.72,75040,-0.0688,-0.0041,-0.0647,416.72,415.52
5/1/2023 14:22,416.67,54887,-0.074,-0.0103,-0.0637,416.72,415.52
5/1/2023 14:21,416.71,85165,-0.0744,-0.0133,-0.0611,416.72,415.52
5/1/2023 14:20,416.59,74048,-0.078,-0.0202,-0.0578,416.72,415.52
5/1/2023 14:19,416.71,60667,-0.0692,-0.0164,-0.0528,416.72,415.52
5/1/2023 14:18,416.69,59366,-0.0691,-0.0205,-0.0487,416.72,415.52
5/1/2023 14:17,416.685,83204,-0.0661,-0.0225,-0.0435,416.72,415.52
5/1/2023 14:16,416.65,96436,-0.0607,-0.0228,-0.0379,416.72,415.52
5/1/2023 14:15,416.71,134043,-0.0493,-0.0171,-0.0322,416.79,415.52
5/1/2023 14:14,416.79,83803,-0.0403,-0.0123,-0.0279,416.79,415.52
5/1/2023 14:13,416.73,68767,-0.0362,-0.0114,-0.0248,416.955,415.52
5/1/2023 14:12,416.955,80093,-0.0245,-0.0025,-0.022,416.955,415.52
5/1/2023 14:11,416.83,61662,-0.032,-0.0106,-0.0214,416.97,415.52
5/1/2023 14:10,416.97,88018,-0.0284,-0.0097,-0.0187,416.97,415.52
5/1/2023 14:09,416.84,102892,-0.0377,-0.0214,-0.0163,416.97,415.52
5/1/2023 14:08,416.77,172208,-0.0358,-0.0248,-0.0109,416.97,415.52
5/1/2023 14:07,416.76,135802,-0.0256,-0.0209,-0.0047,416.97,415.52
5/1/2023 14:06,416.795,106496,-0.0113,-0.0118,0.0005,416.97,415.52
5/1/2023 14:05,416.875,93755,0.0036,0.0001,0.0034,417.01,415.52
5/1/2023 14:04,417.01,96516,0.0143,0.0109,0.0034,417.04,415.52
5/1/2023 14:03,417.04,89447,0.0142,0.0135,0.0007,417.06,415.52
5/1/2023 14:02,417.06,201014,0.0107,0.0133,-0.0027,417.06,415.52
5/1/2023 14:01,417.03,122682,0.004,0.01,-0.006,417.06,415.52
5/1/2023 14:00,417.03,211370,-0.0015,0.007,-0.0085,417.06,415.52
5/1/2023 13:59,416.961,56366,-0.0085,0.0018,-0.0103,417.06,415.52
5/1/2023 13:58,416.96,29717,-0.0102,0.0005,-0.0107,417.06,415.52
5/1/2023 13:57,416.96,59236,-0.0123,-0.0014,-0.0108,417.06,415.52
5/1/2023 13:56,416.855,80122,-0.0147,-0.0042,-0.0105,417.06,415.52
5/1/2023 13:55,416.9,77794,-0.0068,0.0026,-0.0094,417.06,415.52
5/1/2023 13:54,416.885,62730,-0.0013,0.0088,-0.0101,417.06,415.52
5/1/2023 13:53,416.98,242010,0.0074,0.0196,-0.0123,417.06,415.52
5/1/2023 13:52,417.04,56667,0.0086,0.0258,-0.0172,417.06,415.52
5/1/2023 13:51,417.04,51636,0.0039,0.0275,-0.0236,417.06,415.52
5/1/2023 13:50,417.005,43404,-0.0021,0.0284,-0.0305,417.13,415.52
5/1/2023 13:49,417.13,44299,-0.0063,0.0313,-0.0376,417.13,415.52
5/1/2023 13:48,417.05,56595,-0.0241,0.0213,-0.0454,417.13,415.52
5/1/2023 13:47,416.89,74626,-0.0384,0.0123,-0.0508,417.13,415.52
5/1/2023 13:46,416.88,39224,-0.0399,0.014,-0.0538,417.13,415.52
5/1/2023 13:45,416.89,78346,-0.0401,0.0172,-0.0573,417.13,415.52
5/1/2023 13:44,416.83,89587,-0.0408,0.0208,-0.0617,417.13,415.52
5/1/2023 13:43,417.08,98416,-0.035,0.0318,-0.0669,417.14,415.52
5/1/2023 13:42,417.14,90304,-0.0526,0.0222,-0.0748,417.14,415.52
5/1/2023 13:41,416.905,172601,-0.0804,0,-0.0804,417.14,415.52
5/1/2023 13:40,416.8179,139023,-0.0907,-0.0103,-0.0804,417.14,415.52
5/1/2023 13:39,416.81,57209,-0.0937,-0.0159,-0.0778,417.14,415.52
5/1/2023 13:38,416.67,87131,-0.0954,-0.0215,-0.0738,417.14,415.56
5/1/2023 13:37,416.82,68588,-0.0818,-0.0134,-0.0684,417.14,415.675
5/1/2023 13:36,416.925,54710,-0.0787,-0.0136,-0.0651,417.14,415.675
5/1/2023 13:35,416.94,68761,-0.0842,-0.0225,-0.0617,417.14,416.03
5/1/2023 13:34,416.9,71473,-0.0915,-0.0354,-0.0561,417.14,416.22
5/1/2023 13:33,416.73,60662,-0.0955,-0.0483,-0.0472,417.14,416.3824
5/1/2023 13:32,416.77,98283,-0.0818,-0.0467,-0.0351,417.14,416.49
5/1/2023 13:31,416.745,87277,-0.0673,-0.0438,-0.0235,417.14,416.49
5/1/2023 13:30,416.84,153438,-0.0452,-0.0326,-0.0125,417.14,416.49
5/1/2023 13:29,416.99,136610,-0.026,-0.0216,-0.0044,417.14,416.495
5/1/2023 13:28,416.96,59315,-0.0164,-0.0174,0.001,417.14,416.52
5/1/2023 13:27,417.1,102580,-0.0009,-0.0063,0.0054,417.19,416.52
5/1/2023 13:26,417.19,62295,0.0047,-0.0022,0.007,417.19,416.52
5/1/2023 13:25,417.17,40971,0.0026,-0.0049,0.0075,417.19,416.59
5/1/2023 13:24,417.13,49645,0.0019,-0.0068,0.0088,417.195,416.59
5/1/2023 13:23,417.195,46892,0.0051,-0.0054,0.0105,417.195,416.59
5/1/2023 13:22,417.17,44485,0.0024,-0.0094,0.0118,417.195,416.59
5/1/2023 13:21,417.14,64635,0.0015,-0.0126,0.0142,417.195,416.59
5/1/2023 13:20,417.03,58019,0.0034,-0.0139,0.0173,417.195,416.65
5/1/2023 13:19,417.135,106523,0.017,-0.0038,0.0208,417.21,416.65
5/1/2023 13:18,417.21,63017,0.0234,0.0017,0.0217,417.26,416.65
5/1/2023 13:17,417.26,56041,0.0236,0.0023,0.0213,417.26,416.65
5/1/2023 13:16,417.1901,60846,0.0184,-0.0023,0.0207,417.26,416.67
5/1/2023 13:15,417.15,67575,0.0186,-0.0027,0.0213,417.26,416.67
5/1/2023 13:14,417.23,87441,0.0227,0.0007,0.022,417.26,416.67
5/1/2023 13:13,417.2101,59734,0.0194,-0.0024,0.0218,417.26,416.67
5/1/2023 13:12,417.16,45709,0.017,-0.0054,0.0224,417.26,416.67
5/1/2023 13:11,417.18,1050825,0.0188,-0.005,0.0238,417.26,416.67
5/1/2023 13:10,417.13,41525,0.0188,-0.0063,0.025,417.26,416.67
5/1/2023 13:09,417.2499,79164,0.0235,-0.0031,0.0266,417.26,416.67
5/1/2023 13:08,417.2,95329,0.017,-0.0103,0.0274,417.26,416.67
5/1/2023 13:07,417.1416,96014,0.0136,-0.0163,0.0299,417.26,416.67
5/1/2023 13:06,417.12,41113,0.015,-0.019,0.034,417.26,416.67
5/1/2023 13:05,417.06,68586,0.0187,-0.0201,0.0388,417.26,416.67
5/1/2023 13:04,417.09,76922,0.0293,-0.0145,0.0438,417.26,416.67
5/1/2023 13:03,417.13,89530,0.0393,-0.0081,0.0474,417.2601,416.67
5/1/2023 13:02,417.2601,115523,0.0475,-0.0019,0.0494,417.2601,416.67
5/1/2023 13:01,417.225,52169,0.044,-0.0059,0.0499,417.2601,416.67
5/1/2023 13:00,417.19,55060,0.0424,-0.0089,0.0514,417.295,416.67
5/1/2023 12:59,417.295,103117,0.0434,-0.0102,0.0536,417.295,416.67
5/1/2023 12:58,417.11,59862,0.0333,-0.0228,0.0562,417.295,416.67
5/1/2023 12:57,417.14,50578,0.0388,-0.0231,0.0619,417.295,416.67
5/1/2023 12:56,417.19,50346,0.0422,-0.0255,0.0676,417.295,416.67
5/1/2023 12:55,417.15,126292,0.0408,-0.0332,0.074,417.295,416.67
5/1/2023 12:54,417.12,39021,0.0425,-0.0398,0.0823,417.295,416.67
5/1/2023 12:53,417.14,55061,0.0471,-0.0452,0.0923,417.295,416.67
5/1/2023 12:52,417.05,73617,0.0502,-0.0534,0.1036,417.295,416.67
5/1/2023 12:51,417.16,57797,0.0627,-0.0543,0.1169,417.295,416.67
5/1/2023 12:50,416.99,62422,0.0665,-0.064,0.1305,417.295,416.67
5/1/2023 12:49,417.0319,55992,0.0876,-0.0589,0.1465,417.295,416.67
5/1/2023 12:48,416.99,76279,0.1091,-0.0521,0.1612,417.295,416.67
5/1/2023 12:47,417.18,136164,0.1392,-0.035,0.1742,417.295,416.67
5/1/2023 12:46,417.2201,57608,0.1563,-0.0267,0.183,417.295,416.67
5/1/2023 12:45,417.2,79262,0.1717,-0.018,0.1897,417.295,416.67
5/1/2023 12:44,417.28,78356,0.1909,-0.0033,0.1942,417.37,416.67
5/1/2023 12:43,417.37,94686,0.2045,0.0095,0.195,417.38,416.67
5/1/2023 12:42,417.38,128098,0.2097,0.017,0.1926,417.4,416.67
5/1/2023 12:41,417.4,122348,0.2123,0.0239,0.1884,417.41,416.67
5/1/2023 12:40,417.41,197589,0.2104,0.028,0.1824,417.41,416.67
5/1/2023 12:39,417.3899,238087,0.204,0.0286,0.1754,417.41,416.67
5/1/2023 12:38,417.245,88637,0.1949,0.0267,0.1682,417.41,416.73
5/1/2023 12:37,417.2596,95395,0.1952,0.0337,0.1616,417.41,416.73
5/1/2023 12:36,417.23,61745,0.1913,0.0382,0.1532,417.41,416.73
5/1/2023 12:35,417.21,86383,0.1865,0.0429,0.1436,417.41,416.73
5/1/2023 12:34,417.24,71447,0.1797,0.0468,0.1329,417.41,416.73
5/1/2023 12:33,417.2499,116647,0.1654,0.0442,0.1212,417.41,416.745
5/1/2023 12:32,417.31,312055,0.1437,0.0335,0.1101,417.41,416.745
5/1/2023 12:31,416.92,345048,0.1078,0.006,0.1017,417.41,416.8
5/1/2023 12:30,416.8,72215,0.1,-0.0002,0.1002,417.41,416.8
5/1/2023 12:29,416.85,75959,0.101,0.0007,0.1003,417.41,416.76
5/1/2023 12:28,416.76,112497,0.0956,-0.0046,0.1001,417.41,416.76
5/1/2023 12:27,416.78,50492,0.0965,-0.0048,0.1013,417.41,416.68
5/1/2023 12:26,416.68,81316,0.0942,-0.0083,0.1025,417.41,416.68
5/1/2023 12:25,416.72,51365,0.1001,-0.0045,0.1046,417.41,416.68
5/1/2023 12:24,416.71,84370,0.1021,-0.0036,0.1057,417.41,416.68
5/1/2023 12:23,416.7,40968,0.1041,-0.0024,0.1066,417.41,416.68
5/1/2023 12:22,416.75,87613,0.1063,-0.0009,0.1072,417.41,416.67
5/1/2023 12:21,416.67,59614,0.1024,-0.005,0.1074,417.41,416.67
5/1/2023 12:20,416.67,53316,0.1041,-0.0046,0.1087,417.41,416.62
5/1/2023 12:19,416.62,63192,0.1047,-0.0051,0.1098,417.41,416.62
5/1/2023 12:18,416.67,71067,0.1091,-0.002,0.1111,417.41,416.62
